"","Units","scenario","region","year","account","value","rundate"
"639","million 1990$","Reference","Southeast Asia",1975,"GDP",133096,2024-02-25 19:37:56
"640","million 1990$","Reference","Southeast Asia",1990,"GDP",295563,2024-02-25 19:37:56
"641","million 1990$","Reference","Southeast Asia",2005,"GDP",639163,2024-02-25 19:37:56
"642","million 1990$","Reference","Southeast Asia",2010,"GDP",819557,2024-02-25 19:37:56
"643","million 1990$","Reference","Southeast Asia",2015,"GDP",1030700,2024-02-25 19:37:56
"644","million 1990$","Reference","Southeast Asia",2020,"GDP",1298860,2024-02-25 19:37:56
"645","million 1990$","Reference","Southeast Asia",2025,"GDP",1646170,2024-02-25 19:37:56
"646","million 1990$","Reference","Southeast Asia",2030,"GDP",2190520,2024-02-25 19:37:56
"647","million 1990$","Reference","Southeast Asia",2035,"GDP",2884600,2024-02-25 19:37:56
"648","million 1990$","Reference","Southeast Asia",2040,"GDP",3688350,2024-02-25 19:37:56
"649","million 1990$","Reference","Southeast Asia",2045,"GDP",4579620,2024-02-25 19:37:56
"650","million 1990$","Reference","Southeast Asia",2050,"GDP",5529380,2024-02-25 19:37:56
"651","million 1990$","Reference","Southeast Asia",2055,"GDP",6533160,2024-02-25 19:37:56
"652","million 1990$","Reference","Southeast Asia",2060,"GDP",7579780,2024-02-25 19:37:56
"653","million 1990$","Reference","Southeast Asia",2065,"GDP",8654430,2024-02-25 19:37:56
"654","million 1990$","Reference","Southeast Asia",2070,"GDP",9717990,2024-02-25 19:37:56
"655","million 1990$","Reference","Southeast Asia",2075,"GDP",10750200,2024-02-25 19:37:56
"656","million 1990$","Reference","Southeast Asia",2080,"GDP",11759100,2024-02-25 19:37:56
"657","million 1990$","Reference","Southeast Asia",2085,"GDP",12732000,2024-02-25 19:37:56
"658","million 1990$","Reference","Southeast Asia",2090,"GDP",13664000,2024-02-25 19:37:56
"659","million 1990$","Reference","Southeast Asia",2095,"GDP",14553400,2024-02-25 19:37:56
"660","million 1990$","Reference","Southeast Asia",2100,"GDP",15375200,2024-02-25 19:37:56
"661","million 1990$","Reference","Taiwan",1975,"GDP",30075,2024-02-25 19:37:56
"662","million 1990$","Reference","Taiwan",1990,"GDP",102832,2024-02-25 19:37:56
"663","million 1990$","Reference","Taiwan",2005,"GDP",239736,2024-02-25 19:37:56
"664","million 1990$","Reference","Taiwan",2010,"GDP",295761,2024-02-25 19:37:56
"665","million 1990$","Reference","Taiwan",2015,"GDP",335788,2024-02-25 19:37:56
"666","million 1990$","Reference","Taiwan",2020,"GDP",378960,2024-02-25 19:37:56
"667","million 1990$","Reference","Taiwan",2025,"GDP",426481,2024-02-25 19:37:56
"668","million 1990$","Reference","Taiwan",2030,"GDP",486973,2024-02-25 19:37:56
"669","million 1990$","Reference","Taiwan",2035,"GDP",549918,2024-02-25 19:37:56
"670","million 1990$","Reference","Taiwan",2040,"GDP",610481,2024-02-25 19:37:56
"671","million 1990$","Reference","Taiwan",2045,"GDP",662593,2024-02-25 19:37:56
"672","million 1990$","Reference","Taiwan",2050,"GDP",702355,2024-02-25 19:37:56
"673","million 1990$","Reference","Taiwan",2055,"GDP",730908,2024-02-25 19:37:56
"674","million 1990$","Reference","Taiwan",2060,"GDP",757363,2024-02-25 19:37:56
"675","million 1990$","Reference","Taiwan",2065,"GDP",805877,2024-02-25 19:37:56
"676","million 1990$","Reference","Taiwan",2070,"GDP",848449,2024-02-25 19:37:56
"677","million 1990$","Reference","Taiwan",2075,"GDP",883163,2024-02-25 19:37:56
"678","million 1990$","Reference","Taiwan",2080,"GDP",913661,2024-02-25 19:37:56
"679","million 1990$","Reference","Taiwan",2085,"GDP",935206,2024-02-25 19:37:56
"680","million 1990$","Reference","Taiwan",2090,"GDP",950718,2024-02-25 19:37:56
"681","million 1990$","Reference","Taiwan",2095,"GDP",960177,2024-02-25 19:37:56
"682","million 1990$","Reference","Taiwan",2100,"GDP",961505,2024-02-25 19:37:56
"683","million 1990$","Reference","USA",1975,"GDP",3619360,2024-02-25 19:37:56
"684","million 1990$","Reference","USA",1990,"GDP",6019980,2024-02-25 19:37:56
"685","million 1990$","Reference","USA",2005,"GDP",9574160,2024-02-25 19:37:56
"686","million 1990$","Reference","USA",2010,"GDP",9936530,2024-02-25 19:37:56
"687","million 1990$","Reference","USA",2015,"GDP",11061600,2024-02-25 19:37:56
"688","million 1990$","Reference","USA",2020,"GDP",12301600,2024-02-25 19:37:56
"689","million 1990$","Reference","USA",2025,"GDP",13522400,2024-02-25 19:37:56
"690","million 1990$","Reference","USA",2030,"GDP",15802100,2024-02-25 19:37:56
"691","million 1990$","Reference","USA",2035,"GDP",18303000,2024-02-25 19:37:56
"692","million 1990$","Reference","USA",2040,"GDP",20895800,2024-02-25 19:37:56
"693","million 1990$","Reference","USA",2045,"GDP",23633600,2024-02-25 19:37:56
"694","million 1990$","Reference","USA",2050,"GDP",26525500,2024-02-25 19:37:56
"695","million 1990$","Reference","USA",2055,"GDP",29709700,2024-02-25 19:37:56
"696","million 1990$","Reference","USA",2060,"GDP",33296300,2024-02-25 19:37:56
"697","million 1990$","Reference","USA",2065,"GDP",37347500,2024-02-25 19:37:56
"698","million 1990$","Reference","USA",2070,"GDP",41826200,2024-02-25 19:37:56
"699","million 1990$","Reference","USA",2075,"GDP",46778400,2024-02-25 19:37:56
"700","million 1990$","Reference","USA",2080,"GDP",52248500,2024-02-25 19:37:56
"701","million 1990$","Reference","USA",2085,"GDP",58183600,2024-02-25 19:37:56
"702","million 1990$","Reference","USA",2090,"GDP",64619800,2024-02-25 19:37:56
"703","million 1990$","Reference","USA",2095,"GDP",71582000,2024-02-25 19:37:56
"704","million 1990$","Reference","USA",2100,"GDP",79131900,2024-02-25 19:37:56
