"","Units","scenario","region","year","account","value","rundate"
"639","million 1990$","Reference","Southeast Asia",1975,"GDP",133096,2024-02-05 11:54:21
"640","million 1990$","Reference","Southeast Asia",1990,"GDP",295563,2024-02-05 11:54:21
"641","million 1990$","Reference","Southeast Asia",2005,"GDP",639163,2024-02-05 11:54:21
"642","million 1990$","Reference","Southeast Asia",2010,"GDP",819557,2024-02-05 11:54:21
"643","million 1990$","Reference","Southeast Asia",2015,"GDP",1030700,2024-02-05 11:54:21
"644","million 1990$","Reference","Southeast Asia",2020,"GDP",1298860,2024-02-05 11:54:21
"645","million 1990$","Reference","Southeast Asia",2025,"GDP",1639090,2024-02-05 11:54:21
"646","million 1990$","Reference","Southeast Asia",2030,"GDP",2092190,2024-02-05 11:54:21
"647","million 1990$","Reference","Southeast Asia",2035,"GDP",2635280,2024-02-05 11:54:21
"648","million 1990$","Reference","Southeast Asia",2040,"GDP",3246140,2024-02-05 11:54:21
"649","million 1990$","Reference","Southeast Asia",2045,"GDP",3898830,2024-02-05 11:54:21
"650","million 1990$","Reference","Southeast Asia",2050,"GDP",4569360,2024-02-05 11:54:21
"651","million 1990$","Reference","Southeast Asia",2055,"GDP",5251210,2024-02-05 11:54:21
"652","million 1990$","Reference","Southeast Asia",2060,"GDP",5930590,2024-02-05 11:54:21
"653","million 1990$","Reference","Southeast Asia",2065,"GDP",6594560,2024-02-05 11:54:21
"654","million 1990$","Reference","Southeast Asia",2070,"GDP",7215090,2024-02-05 11:54:21
"655","million 1990$","Reference","Southeast Asia",2075,"GDP",7777990,2024-02-05 11:54:21
"656","million 1990$","Reference","Southeast Asia",2080,"GDP",8288690,2024-02-05 11:54:21
"657","million 1990$","Reference","Southeast Asia",2085,"GDP",8738940,2024-02-05 11:54:21
"658","million 1990$","Reference","Southeast Asia",2090,"GDP",9127130,2024-02-05 11:54:21
"659","million 1990$","Reference","Southeast Asia",2095,"GDP",9454020,2024-02-05 11:54:21
"660","million 1990$","Reference","Southeast Asia",2100,"GDP",9706860,2024-02-05 11:54:21
"661","million 1990$","Reference","Taiwan",1975,"GDP",30075,2024-02-05 11:54:21
"662","million 1990$","Reference","Taiwan",1990,"GDP",102832,2024-02-05 11:54:21
"663","million 1990$","Reference","Taiwan",2005,"GDP",239736,2024-02-05 11:54:21
"664","million 1990$","Reference","Taiwan",2010,"GDP",295761,2024-02-05 11:54:21
"665","million 1990$","Reference","Taiwan",2015,"GDP",335788,2024-02-05 11:54:21
"666","million 1990$","Reference","Taiwan",2020,"GDP",378960,2024-02-05 11:54:21
"667","million 1990$","Reference","Taiwan",2025,"GDP",423946,2024-02-05 11:54:21
"668","million 1990$","Reference","Taiwan",2030,"GDP",463375,2024-02-05 11:54:21
"669","million 1990$","Reference","Taiwan",2035,"GDP",499749,2024-02-05 11:54:21
"670","million 1990$","Reference","Taiwan",2040,"GDP",530692,2024-02-05 11:54:21
"671","million 1990$","Reference","Taiwan",2045,"GDP",550901,2024-02-05 11:54:21
"672","million 1990$","Reference","Taiwan",2050,"GDP",558725,2024-02-05 11:54:21
"673","million 1990$","Reference","Taiwan",2055,"GDP",556717,2024-02-05 11:54:21
"674","million 1990$","Reference","Taiwan",2060,"GDP",552394,2024-02-05 11:54:21
"675","million 1990$","Reference","Taiwan",2065,"GDP",564198,2024-02-05 11:54:21
"676","million 1990$","Reference","Taiwan",2070,"GDP",572341,2024-02-05 11:54:21
"677","million 1990$","Reference","Taiwan",2075,"GDP",574711,2024-02-05 11:54:21
"678","million 1990$","Reference","Taiwan",2080,"GDP",572823,2024-02-05 11:54:21
"679","million 1990$","Reference","Taiwan",2085,"GDP",564849,2024-02-05 11:54:21
"680","million 1990$","Reference","Taiwan",2090,"GDP",553082,2024-02-05 11:54:21
"681","million 1990$","Reference","Taiwan",2095,"GDP",538129,2024-02-05 11:54:21
"682","million 1990$","Reference","Taiwan",2100,"GDP",519926,2024-02-05 11:54:21
"683","million 1990$","Reference","USA",1975,"GDP",3619360,2024-02-05 11:54:21
"684","million 1990$","Reference","USA",1990,"GDP",6019980,2024-02-05 11:54:21
"685","million 1990$","Reference","USA",2005,"GDP",9574160,2024-02-05 11:54:21
"686","million 1990$","Reference","USA",2010,"GDP",9936530,2024-02-05 11:54:21
"687","million 1990$","Reference","USA",2015,"GDP",11061600,2024-02-05 11:54:21
"688","million 1990$","Reference","USA",2020,"GDP",12301600,2024-02-05 11:54:21
"689","million 1990$","Reference","USA",2025,"GDP",13453800,2024-02-05 11:54:21
"690","million 1990$","Reference","USA",2030,"GDP",15134800,2024-02-05 11:54:21
"691","million 1990$","Reference","USA",2035,"GDP",16818800,2024-02-05 11:54:21
"692","million 1990$","Reference","USA",2040,"GDP",18434400,2024-02-05 11:54:21
"693","million 1990$","Reference","USA",2045,"GDP",19954700,2024-02-05 11:54:21
"694","million 1990$","Reference","USA",2050,"GDP",21339900,2024-02-05 11:54:21
"695","million 1990$","Reference","USA",2055,"GDP",22698200,2024-02-05 11:54:21
"696","million 1990$","Reference","USA",2060,"GDP",24103000,2024-02-05 11:54:21
"697","million 1990$","Reference","USA",2065,"GDP",25575200,2024-02-05 11:54:21
"698","million 1990$","Reference","USA",2070,"GDP",27016500,2024-02-05 11:54:21
"699","million 1990$","Reference","USA",2075,"GDP",28421100,2024-02-05 11:54:21
"700","million 1990$","Reference","USA",2080,"GDP",29847900,2024-02-05 11:54:21
"701","million 1990$","Reference","USA",2085,"GDP",31225700,2024-02-05 11:54:21
"702","million 1990$","Reference","USA",2090,"GDP",32569400,2024-02-05 11:54:21
"703","million 1990$","Reference","USA",2095,"GDP",33871900,2024-02-05 11:54:21
"704","million 1990$","Reference","USA",2100,"GDP",35101600,2024-02-05 11:54:21
