"","Units","scenario","region","year","account","value","rundate"
"641","million 1990$","Reference","Southeast Asia",2005,"GDP",639163,2024-02-05 14:02:39
"642","million 1990$","Reference","Southeast Asia",2010,"GDP",819557,2024-02-05 14:02:39
"643","million 1990$","Reference","Southeast Asia",2015,"GDP",1030700,2024-02-05 14:02:39
"644","million 1990$","Reference","Southeast Asia",2020,"GDP",1298860,2024-02-05 14:02:39
"645","million 1990$","Reference","Southeast Asia",2025,"GDP",1626290,2024-02-05 14:02:39
"646","million 1990$","Reference","Southeast Asia",2030,"GDP",1909040,2024-02-05 14:02:39
"647","million 1990$","Reference","Southeast Asia",2035,"GDP",2165330,2024-02-05 14:02:39
"648","million 1990$","Reference","Southeast Asia",2040,"GDP",2423780,2024-02-05 14:02:39
"649","million 1990$","Reference","Southeast Asia",2045,"GDP",2683740,2024-02-05 14:02:39
"650","million 1990$","Reference","Southeast Asia",2050,"GDP",2944750,2024-02-05 14:02:39
"651","million 1990$","Reference","Southeast Asia",2055,"GDP",3216980,2024-02-05 14:02:39
"652","million 1990$","Reference","Southeast Asia",2060,"GDP",3504800,2024-02-05 14:02:39
"653","million 1990$","Reference","Southeast Asia",2065,"GDP",3814440,2024-02-05 14:02:39
"654","million 1990$","Reference","Southeast Asia",2070,"GDP",4146160,2024-02-05 14:02:39
"655","million 1990$","Reference","Southeast Asia",2075,"GDP",4501530,2024-02-05 14:02:39
"656","million 1990$","Reference","Southeast Asia",2080,"GDP",4874530,2024-02-05 14:02:39
"657","million 1990$","Reference","Southeast Asia",2085,"GDP",5260820,2024-02-05 14:02:39
"658","million 1990$","Reference","Southeast Asia",2090,"GDP",5664450,2024-02-05 14:02:39
"659","million 1990$","Reference","Southeast Asia",2095,"GDP",6089050,2024-02-05 14:02:39
"660","million 1990$","Reference","Southeast Asia",2100,"GDP",6539950,2024-02-05 14:02:39
"661","million 1990$","Reference","Taiwan",1975,"GDP",30075,2024-02-05 14:02:39
"662","million 1990$","Reference","Taiwan",1990,"GDP",102832,2024-02-05 14:02:39
"663","million 1990$","Reference","Taiwan",2005,"GDP",239736,2024-02-05 14:02:39
"664","million 1990$","Reference","Taiwan",2010,"GDP",295761,2024-02-05 14:02:39
"665","million 1990$","Reference","Taiwan",2015,"GDP",335788,2024-02-05 14:02:39
"666","million 1990$","Reference","Taiwan",2020,"GDP",378960,2024-02-05 14:02:39
"667","million 1990$","Reference","Taiwan",2025,"GDP",421253,2024-02-05 14:02:39
"668","million 1990$","Reference","Taiwan",2030,"GDP",438657,2024-02-05 14:02:39
"669","million 1990$","Reference","Taiwan",2035,"GDP",449333,2024-02-05 14:02:39
"670","million 1990$","Reference","Taiwan",2040,"GDP",455953,2024-02-05 14:02:39
"671","million 1990$","Reference","Taiwan",2045,"GDP",456213,2024-02-05 14:02:39
"672","million 1990$","Reference","Taiwan",2050,"GDP",450109,2024-02-05 14:02:39
"673","million 1990$","Reference","Taiwan",2055,"GDP",440082,2024-02-05 14:02:39
"674","million 1990$","Reference","Taiwan",2060,"GDP",431391,2024-02-05 14:02:39
"675","million 1990$","Reference","Taiwan",2065,"GDP",440508,2024-02-05 14:02:39
"676","million 1990$","Reference","Taiwan",2070,"GDP",453937,2024-02-05 14:02:39
"677","million 1990$","Reference","Taiwan",2075,"GDP",468724,2024-02-05 14:02:39
"678","million 1990$","Reference","Taiwan",2080,"GDP",482418,2024-02-05 14:02:39
"679","million 1990$","Reference","Taiwan",2085,"GDP",493405,2024-02-05 14:02:39
"680","million 1990$","Reference","Taiwan",2090,"GDP",502784,2024-02-05 14:02:39
"681","million 1990$","Reference","Taiwan",2095,"GDP",511048,2024-02-05 14:02:39
"682","million 1990$","Reference","Taiwan",2100,"GDP",519501,2024-02-05 14:02:39
"683","million 1990$","Reference","USA",1975,"GDP",3619360,2024-02-05 14:02:39
"684","million 1990$","Reference","USA",1990,"GDP",6019980,2024-02-05 14:02:39
"685","million 1990$","Reference","USA",2005,"GDP",9574160,2024-02-05 14:02:39
"686","million 1990$","Reference","USA",2010,"GDP",9936530,2024-02-05 14:02:39
"687","million 1990$","Reference","USA",2015,"GDP",11061600,2024-02-05 14:02:39
"688","million 1990$","Reference","USA",2020,"GDP",12301600,2024-02-05 14:02:39
"689","million 1990$","Reference","USA",2025,"GDP",13358100,2024-02-05 14:02:39
"690","million 1990$","Reference","USA",2030,"GDP",14276300,2024-02-05 14:02:39
"691","million 1990$","Reference","USA",2035,"GDP",15015400,2024-02-05 14:02:39
"692","million 1990$","Reference","USA",2040,"GDP",15632500,2024-02-05 14:02:39
"693","million 1990$","Reference","USA",2045,"GDP",16134600,2024-02-05 14:02:39
"694","million 1990$","Reference","USA",2050,"GDP",16476800,2024-02-05 14:02:39
"695","million 1990$","Reference","USA",2055,"GDP",16732200,2024-02-05 14:02:39
"696","million 1990$","Reference","USA",2060,"GDP",16936800,2024-02-05 14:02:39
"697","million 1990$","Reference","USA",2065,"GDP",17085100,2024-02-05 14:02:39
"698","million 1990$","Reference","USA",2070,"GDP",17081400,2024-02-05 14:02:39
"699","million 1990$","Reference","USA",2075,"GDP",16933900,2024-02-05 14:02:39
"700","million 1990$","Reference","USA",2080,"GDP",16728800,2024-02-05 14:02:39
"701","million 1990$","Reference","USA",2085,"GDP",16442300,2024-02-05 14:02:39
"702","million 1990$","Reference","USA",2090,"GDP",16113200,2024-02-05 14:02:39
"703","million 1990$","Reference","USA",2095,"GDP",15763500,2024-02-05 14:02:39
"704","million 1990$","Reference","USA",2100,"GDP",15370400,2024-02-05 14:02:39
